"STATION","NAME","DATE","DP10","DX32","DX90","PRCP","TAVG","TMAX","TMIN"
"USS0005M16S","MEDANO PASS, CO US","2012-08",9,0,0,2.8,57.5,70.4,44.6
"USS0005M16S","MEDANO PASS, CO US","2012-09",4,0,0,1.59,51,63.8,38.1
"USS0005M16S","MEDANO PASS, CO US","2012-10",2,0,0,1.1,43.1,55.2,31
"USS0005M16S","MEDANO PASS, CO US","2012-11",4,1,0,0.8,36.2,46.6,25.7
"USS0005M16S","MEDANO PASS, CO US","2012-12",9,11,0,2,24.5,35.2,13.8
"USS0005M16S","MEDANO PASS, CO US","2013-01",7,10,0,1.09,21.8,35.4,8.3
"USS0005M16S","MEDANO PASS, CO US","2013-02",13,9,0,2.19,23.2,34.9,11.5
"USS0005M16S","MEDANO PASS, CO US","2013-03",8,4,0,1.89,32.2,44,20.4
"USS0005M16S","MEDANO PASS, CO US","2013-04",16,3,0,2.59,35,47.5,22.5
"USS0005M16S","MEDANO PASS, CO US","2013-05",10,0,0,1.49,43.6,55.5,31.7
"USS0005M16S","MEDANO PASS, CO US","2013-06",6,0,0,1.09,56.5,70.8,42.1
"USS0005M16S","MEDANO PASS, CO US","2013-07",10,0,0,2.39,58.2,70.4,46.1
"USS0005M16S","MEDANO PASS, CO US","2013-08",8,0,0,0.99,58,70.1,45.8
"USS0005M16S","MEDANO PASS, CO US","2013-09",11,0,0,3.4,53,63.4,42.7
"USS0005M16S","MEDANO PASS, CO US","2013-10",9,1,0,1.49,39.3,49.8,28.9
"USS0005M16S","MEDANO PASS, CO US","2013-11",10,2,0,2.39,32.8,42.9,22.7
"USS0005M16S","MEDANO PASS, CO US","2013-12",6,11,0,0.59,25.2,35.5,14.8
"USS0005M16S","MEDANO PASS, CO US","2014-01",5,6,0,0.7,24.8,36.9,12.7
"USS0005M16S","MEDANO PASS, CO US","2014-02",9,8,0,1.29,29,38.4,19.6
"USS0005M16S","MEDANO PASS, CO US","2014-03",12,0,0,2.89,32.9,44.3,21.6
"USS0005M16S","MEDANO PASS, CO US","2014-04",20,0,0,3.89,36.2,47.7,24.7
"USS0005M16S","MEDANO PASS, CO US","2014-05",18,1,0,2.88,44.9,56.7,33.1
"USS0005M16S","MEDANO PASS, CO US","2014-06",8,0,0,0.79,54.4,67.9,40.9
"USS0005M16S","MEDANO PASS, CO US","2014-07",17,0,0,5.49,57.7,69.2,46.1
"USS0005M16S","MEDANO PASS, CO US","2014-08",8,0,0,1.49,55,66.7,43.4
"USS0005M16S","MEDANO PASS, CO US","2014-09",2,0,0,0.2,53,65.2,40.7
"USS0005M16S","MEDANO PASS, CO US","2014-10",9,0,0,1.19,44.2,56,32.4
"USS0005M16S","MEDANO PASS, CO US","2014-11",5,3,0,0.99,31.5,43.6,19.4
"USS0005M16S","MEDANO PASS, CO US","2014-12",7,11,0,1.09,25.2,36,14.5
"USS0005M16S","MEDANO PASS, CO US","2015-01",7,4,0,0.79,29.1,40,18.1
"USS0005M16S","MEDANO PASS, CO US","2015-02",11,6,0,3.39,29.6,41.2,18
"USS0005M16S","MEDANO PASS, CO US","2015-03",16,1,0,2.59,35.4,47.7,23.1
"USS0005M16S","MEDANO PASS, CO US","2015-04",9,0,0,2,39,49.2,28.7
"USS0005M16S","MEDANO PASS, CO US","2015-05",26,0,0,7.88,43.5,53.2,33.8
"USS0005M16S","MEDANO PASS, CO US","2015-06",12,0,0,1.18,56.6,69.6,43.7
"USS0005M16S","MEDANO PASS, CO US","2015-07",11,0,0,4.6,57,68.2,45.8
"USS0005M16S","MEDANO PASS, CO US","2015-08",6,0,0,1.4,57.7,69.8,45.5
"USS0005M16S","MEDANO PASS, CO US","2015-09",2,0,0,0.2,54.7,67.6,41.8
"USS0005M16S","MEDANO PASS, CO US","2015-10",9,0,0,2.39,45.3,56.2,34.4
"USS0005M16S","MEDANO PASS, CO US","2015-11",9,2,0,2.19,31.8,41.8,21.7
"USS0005M16S","MEDANO PASS, CO US","2015-12",14,11,0,2.49,25.3,35.5,15
"USS0005M16S","MEDANO PASS, CO US","2016-01",7,12,0,0.99,23.3,35.5,11.1
"USS0005M16S","MEDANO PASS, CO US","2016-02",5,6,0,0.8,30,41.9,18.1
"USS0005M16S","MEDANO PASS, CO US","2016-03",5,3,0,0.8,33,44,22
"USS0005M16S","MEDANO PASS, CO US","2016-04",18,1,0,4.49,37.7,48.4,27
"USS0005M16S","MEDANO PASS, CO US","2016-05",17,0,0,2.49,44.3,55.4,33.2
"USS0005M16S","MEDANO PASS, CO US","2016-06",9,0,0,1.09,57.4,71.5,43.2
"USS0005M16S","MEDANO PASS, CO US","2016-07",3,0,0,0.4,60.2,74,46.3
"USS0005M16S","MEDANO PASS, CO US","2016-08",5,0,0,0.49,54.7,66.3,43.1
"USS0005M16S","MEDANO PASS, CO US","2016-09",7,0,0,0.69,52.4,64.1,40.6
"USS0005M16S","MEDANO PASS, CO US","2016-10",1,0,0,0.1,47,58.7,35.3
"USS0005M16S","MEDANO PASS, CO US","2016-11",7,3,0,0.99,35.1,46.6,23.7
"USS0005M16S","MEDANO PASS, CO US","2016-12",10,6,0,2.3,27.3,37.6,17.1
"USS0005M16S","MEDANO PASS, CO US","2017-01",13,13,0,3.2,24.2,33.5,14.8
"USS0005M16S","MEDANO PASS, CO US","2017-02",8,5,0,1.19,32.6,41.3,24
"USS0005M16S","MEDANO PASS, CO US","2017-03",13,0,0,2.7,38.5,49.7,27.2
"USS0005M16S","MEDANO PASS, CO US","2017-04",17,1,0,4.39,38.6,49.4,27.9
"USS0005M16S","MEDANO PASS, CO US","2017-05",16,0,0,3.69,44.7,56.6,32.9
"USS0005M16S","MEDANO PASS, CO US","2017-06",6,0,0,0.8,56,69.5,42.6
"USS0005M16S","MEDANO PASS, CO US","2017-07",10,0,0,2.39,59.2,71.9,46.4
"USS0005M16S","MEDANO PASS, CO US","2017-08",8,0,0,2,54.6,67.2,42.1
"USS0005M16S","MEDANO PASS, CO US","2017-09",5,0,0,1.1,51.5,62.2,40.9
"USS0005M16S","MEDANO PASS, CO US","2017-10",9,0,0,1.19,42.6,54.2,31.1
"USS0005M16S","MEDANO PASS, CO US","2017-11",3,0,0,0.3,39.9,49.2,30.5
"USS0005M16S","MEDANO PASS, CO US","2017-12",3,4,0,0.4,30.5,41.3,19.8
"USS0005M16S","MEDANO PASS, CO US","2018-01",4,6,0,0.6,30.1,41.3,18.9
"USS0005M16S","MEDANO PASS, CO US","2018-02",7,7,0,0.89,29.5,38.7,20.3
"USS0005M16S","MEDANO PASS, CO US","2018-03",5,1,0,1.09,34.2,45,23.4
"USS0005M16S","MEDANO PASS, CO US","2018-04",9,0,0,1.19,41.1,52.1,30.2
"USS0005M16S","MEDANO PASS, CO US","2018-05",4,0,0,0.5,49.4,62.7,36.2
"USS0005M16S","MEDANO PASS, CO US","2018-06",4,0,0,1.09,57.8,72,43.5
"USS0005M16S","MEDANO PASS, CO US","2018-07",9,0,0,2.89,59.7,73,46.4
"USS0005M16S","MEDANO PASS, CO US","2018-08",4,0,0,0.5,56.8,69.9,43.8
"USS0005M16S","MEDANO PASS, CO US","2018-09",8,0,0,0.99,54.1,66.5,41.7
"USS0005M16S","MEDANO PASS, CO US","2018-10",13,0,0,3,40.6,50,31.3
"USS0005M16S","MEDANO PASS, CO US","2018-11",8,3,0,1.49,28.7,40.7,16.8
"USS0005M16S","MEDANO PASS, CO US","2018-12",4,8,0,1,23.9,34.9,12.9
"USS0005M16S","MEDANO PASS, CO US","2019-01",12,9,0,1.69,23.2,35.9,10.5
"USS0005M16S","MEDANO PASS, CO US","2019-02",11,11,0,2.59,25.2,34.3,16.1
"USS0005M16S","MEDANO PASS, CO US","2019-03",15,3,0,3.49,32.2,42.7,21.6
"USS0005M16S","MEDANO PASS, CO US","2019-04",15,0,0,2.29,39.1,49.9,28.3
"USS0005M16S","MEDANO PASS, CO US","2019-05",20,1,0,4.99,41.4,52.2,30.7
"USS0005M16S","MEDANO PASS, CO US","2019-06",10,0,0,1.19,52.1,65.4,38.9
"USS0005M16S","MEDANO PASS, CO US","2019-07",8,0,0,1.49,59.4,73,45.8
"USS0005M16S","MEDANO PASS, CO US","2019-08",6,0,0,0.79,58.9,72.6,45.2
"USS0005M16S","MEDANO PASS, CO US","2019-09",4,0,0,0.39,55,67.7,42.2
"USS0005M16S","MEDANO PASS, CO US","2019-10",7,4,0,1.3,37.1,50,24.2
"USS0005M16S","MEDANO PASS, CO US","2019-11",4,3,0,0.5,33.2,44.5,21.9
"USS0005M16S","MEDANO PASS, CO US","2019-12",7,6,0,2.9,25.2,36.8,13.5
"USS0005M16S","MEDANO PASS, CO US","2020-01",3,9,0,0.4,25.5,36.3,14.7
"USS0005M16S","MEDANO PASS, CO US","2020-02",5,7,0,1.2,24.5,36.7,12.2
"USS0005M16S","MEDANO PASS, CO US","2020-03",7,0,0,1,35.4,45,25.7
"USS0005M16S","MEDANO PASS, CO US","2020-04",6,2,0,0.8,38.7,51,26.4
"USS0005M16S","MEDANO PASS, CO US","2020-05",8,0,0,0.89,48.6,62.6,34.6
"USS0005M16S","MEDANO PASS, CO US","2020-06",7,0,0,0.69,55.8,68.6,43
"USS0005M16S","MEDANO PASS, CO US","2020-07",4,0,0,0.6,59.7,73.5,45.8
"USS0005M16S","MEDANO PASS, CO US","2020-08",2,0,0,0.3,60.3,75,45.6
"USS0005M16S","MEDANO PASS, CO US","2020-09",7,0,0,2.09,50.7,64.6,36.9
"USS0005M16S","MEDANO PASS, CO US","2020-10",5,1,0,1.5,44,58.2,29.8
"USS0005M16S","MEDANO PASS, CO US","2020-11",3,2,0,0.5,35,45.2,24.8
"USS0005M16S","MEDANO PASS, CO US","2020-12",9,10,0,2.2,24.7,37.1,12.3
"USS0005M16S","MEDANO PASS, CO US","2021-01",7,7,0,1.5,25.2,36.6,13.7
"USS0005M16S","MEDANO PASS, CO US","2021-02",12,7,0,1.49,25.6,36.8,14.4
"USS0005M16S","MEDANO PASS, CO US","2021-03",19,5,0,4.19,29.9,41.6,18.1
"USS0005M16S","MEDANO PASS, CO US","2021-04",13,3,0,1.99,36.5,48.8,24.2
"USS0005M16S","MEDANO PASS, CO US","2021-05",11,0,0,3.49,45.1,56.7,33.5
"USS0005M16S","MEDANO PASS, CO US","2021-06",6,0,0,1.29,55.3,69.2,41.4
"USS0005M16S","MEDANO PASS, CO US","2021-07",12,0,0,2.9,58.9,71.7,46.2
"USS0005M16S","MEDANO PASS, CO US","2021-08",5,0,0,1,58.1,70.9,45.3
"USS0005M16S","MEDANO PASS, CO US","2021-09",5,0,0,0.9,54.4,68.4,40.4
"USS0005M16S","MEDANO PASS, CO US","2021-10",4,0,0,1,41.8,53.3,30.4
"USS0005M16S","MEDANO PASS, CO US","2021-11",3,0,0,0.7,38.2,48.9,27.4
"USS0005M16S","MEDANO PASS, CO US","2021-12",6,6,0,1.3,30.6,39.6,21.7
"USS0005M16S","MEDANO PASS, CO US","2022-01",10,6,0,2.29,25.2,38,12.5
"USS0007K11S","SCHOFIELD PASS, CO US","2000-01",21,20,0,6.7,18.2,28.8,7.6
"USS0007K11S","SCHOFIELD PASS, CO US","2000-02",18,10,0,7.39,23.4,36.1,10.7
"USS0007K11S","SCHOFIELD PASS, CO US","2000-03",23,8,0,5.88,24.7,39.2,10.3
"USS0007K11S","SCHOFIELD PASS, CO US","2000-04",13,1,0,2.89,35.4,50.2,20.6
"USS0007K11S","SCHOFIELD PASS, CO US","2000-05",13,0,0,2.79,43,57.4,28.6
"USS0007K11S","SCHOFIELD PASS, CO US","2000-06",8,0,0,1.79,48.7,63,34.4
"USS0007K11S","SCHOFIELD PASS, CO US","2000-07",10,0,0,3.19,55.2,69.9,40.4
"USS0007K11S","SCHOFIELD PASS, CO US","2000-08",17,0,0,4.2,53.8,67,40.5
"USS0007K11S","SCHOFIELD PASS, CO US","2000-09",18,0,0,3.8,46.3,59.2,33.5
"USS0007K11S","SCHOFIELD PASS, CO US","2000-10",15,0,0,2.29,36.7,48,25.3
"USS0007K11S","SCHOFIELD PASS, CO US","2000-11",16,19,0,4.29,16.5,30.8,2.3
"USS0007K11S","SCHOFIELD PASS, CO US","2000-12",16,20,0,5.1,17.5,29.7,5.2
"USS0007K11S","SCHOFIELD PASS, CO US","2001-01",14,15,0,1.99,16.2,31.2,1.2
"USS0007K11S","SCHOFIELD PASS, CO US","2001-02",23,15,0,5.48,19.8,32.4,7.2
"USS0007K11S","SCHOFIELD PASS, CO US","2001-03",26,8,0,7.48,25.4,39,11.7
"USS0007K11S","SCHOFIELD PASS, CO US","2001-04",16,3,0,4.89,34.2,47.3,21.2
"USS0007K11S","SCHOFIELD PASS, CO US","2001-05",10,1,0,2.59,42,56.8,27.3
"USS0007K11S","SCHOFIELD PASS, CO US","2001-06",12,0,0,1.39,50,65,35
"USS0007K11S","SCHOFIELD PASS, CO US","2001-07",11,0,0,2.19,55.1,69,41.1
"USS0007K11S","SCHOFIELD PASS, CO US","2001-08",19,0,0,6.8,52.1,65.6,38.7
"USS0007K11S","SCHOFIELD PASS, CO US","2001-09",13,0,0,1.79,47.3,61.3,33.2
"USS0007K11S","SCHOFIELD PASS, CO US","2001-10",12,1,0,3.49,35.9,49.4,22.4
"USS0007K11S","SCHOFIELD PASS, CO US","2001-11",17,7,0,4.09,28.2,41.8,14.7
"USS0007K11S","SCHOFIELD PASS, CO US","2001-12",16,24,0,3.59,15.1,27.7,2.4
"USS0007K11S","SCHOFIELD PASS, CO US","2002-01",16,18,0,3.29,15.1,28.2,1.9
"USS0007K11S","SCHOFIELD PASS, CO US","2002-02",12,12,0,2.09,17.4,33.3,1.5
"USS0007K11S","SCHOFIELD PASS, CO US","2002-03",15,9,0,5.78,22.1,36.8,7.3
"USS0007K11S","SCHOFIELD PASS, CO US","2002-04",12,0,0,2.8,36.1,49.7,22.5
"USS0007K11S","SCHOFIELD PASS, CO US","2002-05",8,0,0,0.89,40.1,54.5,25.7
"USS0007K11S","SCHOFIELD PASS, CO US","2002-06",1,0,0,0.1,52.5,68.2,36.8
"USS0007K11S","SCHOFIELD PASS, CO US","2002-07",6,0,0,1.2,56.8,73,40.7
"USS0007K11S","SCHOFIELD PASS, CO US","2002-08",10,0,0,1.69,52.6,66.9,38.4
"USS0007K11S","SCHOFIELD PASS, CO US","2002-09",17,0,0,5.59,45.1,57.1,33.1
"USS0007K11S","SCHOFIELD PASS, CO US","2002-10",15,2,0,5.1,33.5,46.1,20.8
"USS0007K11S","SCHOFIELD PASS, CO US","2002-11",16,10,0,5.19,23.2,37.4,9
"USS0007K11S","SCHOFIELD PASS, CO US","2002-12",11,18,0,3.29,16.1,29,3.3
"USS0007K11S","SCHOFIELD PASS, CO US","2003-01",8,8,0,1.19,22.4,36.3,8.5
"USS0007K11S","SCHOFIELD PASS, CO US","2003-02",21,16,0,6.3,15.9,28.7,3.1
"USS0007K11S","SCHOFIELD PASS, CO US","2003-03",21,7,0,4.79,24.8,39.6,10
"USS0007K11S","SCHOFIELD PASS, CO US","2003-04",15,4,0,4.7,32.4,47,17.8
"USS0007K11S","SCHOFIELD PASS, CO US","2003-05",13,0,0,5.4,41.2,55.8,26.5
"USS0007K11S","SCHOFIELD PASS, CO US","2003-06",7,0,0,1.6,46.8,60.9,32.7
"USS0007K11S","SCHOFIELD PASS, CO US","2003-07",3,0,0,1.1,58.5,74.7,42.3
"USS0007K11S","SCHOFIELD PASS, CO US","2003-08",12,0,0,4.7,54.4,67.9,40.8
"USS0007K11S","SCHOFIELD PASS, CO US","2003-09",10,0,0,2.99,45.1,60.1,30.1
"USS0007K11S","SCHOFIELD PASS, CO US","2003-10",5,0,0,0.8,40.5,53.7,27.3
"USS0007K11S","SCHOFIELD PASS, CO US","2003-11",20,NA,NA,9.81,NA,NA,NA
"USS0007K11S","SCHOFIELD PASS, CO US","2003-12",16,NA,NA,5.99,NA,NA,NA
"USS0007K11S","SCHOFIELD PASS, CO US","2004-01",9,14,0,4.9,18,33,3
"USS0007K11S","SCHOFIELD PASS, CO US","2004-02",8,NA,NA,3.9,NA,NA,NA
"USS0007K11S","SCHOFIELD PASS, CO US","2004-03",9,NA,NA,2.2,NA,NA,NA
"USS0007K11S","SCHOFIELD PASS, CO US","2004-04",19,1,0,5.48,34.1,48.4,19.8
"USS0007K11S","SCHOFIELD PASS, CO US","2004-05",10,NA,NA,1.59,NA,NA,NA
"USS0007K11S","SCHOFIELD PASS, CO US","2004-06",11,NA,NA,1.39,NA,NA,NA
"USS0007K11S","SCHOFIELD PASS, CO US","2004-07",13,NA,NA,2.59,NA,NA,NA
"USS0007K11S","SCHOFIELD PASS, CO US","2004-08",6,NA,NA,0.89,NA,NA,NA
"USS0007K11S","SCHOFIELD PASS, CO US","2004-09",14,0,0,5.19,39,46.8,31.2
"USS0007K11S","SCHOFIELD PASS, CO US","2004-10",11,3,0,3.5,32.5,39.9,25.2
"USS0007K11S","SCHOFIELD PASS, CO US","2004-11",18,9,0,5.89,26.2,36.8,15.6
"USS0007K11S","SCHOFIELD PASS, CO US","2004-12",13,14,0,3.99,20.6,31.5,9.7
"USS0007K11S","SCHOFIELD PASS, CO US","2005-01",18,13,0,12.39,23.2,33.2,13.2
"USS0007K11S","SCHOFIELD PASS, CO US","2005-02",20,9,0,5.89,22.7,34.7,10.7
"USS0007K11S","SCHOFIELD PASS, CO US","2005-03",18,7,0,4.4,24.4,37.1,11.7
"USS0007K11S","SCHOFIELD PASS, CO US","2005-04",17,1,0,4.59,33.2,45.1,21.4
"USS0007K11S","SCHOFIELD PASS, CO US","2005-05",16,0,0,3.69,41.9,54.1,29.7
"USS0007K11S","SCHOFIELD PASS, CO US","2005-06",10,0,0,2.59,47.2,59.8,34.5
"USS0007K11S","SCHOFIELD PASS, CO US","2005-07",5,0,0,2.5,56.2,69.7,42.6
"USS0007K11S","SCHOFIELD PASS, CO US","2005-08",12,0,0,2.8,51.4,62.2,40.5
"USS0007K11S","SCHOFIELD PASS, CO US","2005-09",11,0,0,5.09,47.4,58.3,36.4
"USS0007K11S","SCHOFIELD PASS, CO US","2005-10",16,0,0,4.39,38.5,48.9,28.1
"USS0007K11S","SCHOFIELD PASS, CO US","2005-11",17,8,0,5.09,27.1,37.6,16.6
"USS0007K11S","SCHOFIELD PASS, CO US","2005-12",19,20,0,7.29,17.5,28,7
"USS0007K11S","SCHOFIELD PASS, CO US","2006-01",17,22,0,5.09,18.5,30.2,6.7
"USS0007K11S","SCHOFIELD PASS, CO US","2006-02",14,16,0,3.7,19.4,31.6,7.1
"USS0007K11S","SCHOFIELD PASS, CO US","2006-03",16,8,0,6.3,23.8,35.4,12.3
"USS0007K11S","SCHOFIELD PASS, CO US","2006-04",14,1,0,4.29,35.2,47.9,22.5
"USS0007K11S","SCHOFIELD PASS, CO US","2006-05",7,0,0,1.49,42.9,55,30.9
"USS0007K11S","SCHOFIELD PASS, CO US","2006-06",5,0,0,0.8,51.7,64.9,38.6
"USS0007K11S","SCHOFIELD PASS, CO US","2006-07",16,0,0,4.4,55.7,67.3,44.2
"USS0007K11S","SCHOFIELD PASS, CO US","2006-08",12,0,0,2.69,51.7,62.4,41
"USS0007K11S","SCHOFIELD PASS, CO US","2006-09",12,0,0,3.99,41.8,52.8,30.7
"USS0007K11S","SCHOFIELD PASS, CO US","2006-10",20,2,0,7,33.8,42.7,24.8
"USS0007K11S","SCHOFIELD PASS, CO US","2006-11",12,9,0,5.6,25.7,37.5,13.9
"USS0007K11S","SCHOFIELD PASS, CO US","2006-12",16,16,0,3.19,20.4,30.8,10.1
"USS0007K11S","SCHOFIELD PASS, CO US","2007-01",12,18,0,2.09,17.8,30.6,5
"USS0007K11S","SCHOFIELD PASS, CO US","2007-02",22,14,0,5.29,20.9,30.6,11.2
"USS0007K11S","SCHOFIELD PASS, CO US","2007-03",20,4,0,3.78,30.1,42.1,18.2
"USS0007K11S","SCHOFIELD PASS, CO US","2007-04",20,1,0,2.98,35.5,48,22.9
"USS0007K11S","SCHOFIELD PASS, CO US","2007-05",11,0,0,2.09,41.5,53.5,29.4
"USS0007K11S","SCHOFIELD PASS, CO US","2007-06",4,0,0,0.6,50.2,62.6,37.9
"USS0007K11S","SCHOFIELD PASS, CO US","2007-07",8,0,0,2.7,56.2,68.6,43.8
"USS0007K11S","SCHOFIELD PASS, CO US","2007-08",10,0,0,2.3,55.1,66.3,43.9
"USS0007K11S","SCHOFIELD PASS, CO US","2007-09",16,0,0,4.7,46.6,57.5,35.6
"USS0007K11S","SCHOFIELD PASS, CO US","2007-10",14,3,0,3.59,36.6,47.9,25.4
"USS0007K11S","SCHOFIELD PASS, CO US","2007-11",6,6,0,2.09,30,41.2,18.8
"USS0007K11S","SCHOFIELD PASS, CO US","2007-12",20,26,0,9.8,14.4,24.4,4.4
"USS0007K11S","SCHOFIELD PASS, CO US","2008-01",17,28,0,12.7,13,24.2,1.7
"USS0007K11S","SCHOFIELD PASS, CO US","2008-02",17,15,0,6.9,19.7,31.3,8.2
"USS0007K11S","SCHOFIELD PASS, CO US","2008-03",12,10,0,5.5,21.8,34.8,8.9
"USS0007K11S","SCHOFIELD PASS, CO US","2008-04",16,4,0,8.1,28,40.8,15.1
"USS0007K11S","SCHOFIELD PASS, CO US","2008-05",13,2,0,4.4,37.9,49.4,26.4
"USS0007K11S","SCHOFIELD PASS, CO US","2008-06",1,0,0,0.6,47.3,59,35.5
"USS0007K11S","SCHOFIELD PASS, CO US","2008-07",3,0,0,0.6,54.7,67.5,41.9
"USS0007K11S","SCHOFIELD PASS, CO US","2008-08",8,0,0,2.7,52.9,64.1,41.7
"USS0007K11S","SCHOFIELD PASS, CO US","2008-09",8,0,0,1.8,46.1,57.5,34.7
"USS0007K11S","SCHOFIELD PASS, CO US","2008-10",11,1,0,2.3,36.6,47.7,25.6
"USS0007K11S","SCHOFIELD PASS, CO US","2008-11",12,NA,NA,4.19,NA,NA,15.9
"USS0007K11S","SCHOFIELD PASS, CO US","2008-12",24,NA,NA,12.49,NA,NA,NA
"USS0007K11S","SCHOFIELD PASS, CO US","2009-01",20,NA,NA,6.39,NA,NA,NA
"USS0007K11S","SCHOFIELD PASS, CO US","2009-02",12,NA,NA,5.8,NA,NA,NA
"USS0007K11S","SCHOFIELD PASS, CO US","2009-03",18,NA,NA,5.1,NA,NA,11.5
"USS0007K11S","SCHOFIELD PASS, CO US","2009-04",15,4,0,6.89,30.5,43.3,17.6
"USS0007K11S","SCHOFIELD PASS, CO US","2009-05",11,NA,NA,3,NA,NA,NA
"USS0007K11S","SCHOFIELD PASS, CO US","2009-06",10,NA,NA,2.3,NA,NA,29.6
"USS0007K11S","SCHOFIELD PASS, CO US","2009-07",11,NA,NA,1.8,NA,NA,38.5
"USS0007K11S","SCHOFIELD PASS, CO US","2009-08",8,0,0,0.99,52,64.2,39.9
"USS0007K11S","SCHOFIELD PASS, CO US","2009-09",9,0,0,1.99,46.8,58,35.7
"USS0007K11S","SCHOFIELD PASS, CO US","2009-10",20,3,0,5.49,31.9,41.4,22.4
"USS0007K11S","SCHOFIELD PASS, CO US","2009-11",8,3,0,1.89,29.5,41.4,17.6
"USS0007K11S","SCHOFIELD PASS, CO US","2009-12",18,22,0,7.69,15.4,27.4,3.4
"USS0007K11S","SCHOFIELD PASS, CO US","2010-01",14,12,0,4,21.7,33.7,9.7
"USS0007K11S","SCHOFIELD PASS, CO US","2010-02",20,21,0,5.58,17.3,29.2,5.4
"USS0007K11S","SCHOFIELD PASS, CO US","2010-03",14,6,0,2.99,25.3,38.7,11.9
"USS0007K11S","SCHOFIELD PASS, CO US","2010-04",22,3,0,7.89,32.2,43.8,20.6
"USS0007K11S","SCHOFIELD PASS, CO US","2010-05",10,0,0,2.9,38.7,51.1,26.3
"USS0007K11S","SCHOFIELD PASS, CO US","2010-06",9,0,0,2,51.1,63.8,38.4
"USS0007K11S","SCHOFIELD PASS, CO US","2010-07",11,0,0,2.3,56,68.8,43.3
"USS0007K11S","SCHOFIELD PASS, CO US","2010-08",10,0,0,2.8,52.6,63.6,41.5
"USS0007K11S","SCHOFIELD PASS, CO US","2010-09",6,0,0,1.5,49.2,61.3,37
"USS0007K11S","SCHOFIELD PASS, CO US","2010-10",15,2,0,5.39,38.2,48,28.4
"USS0007K11S","SCHOFIELD PASS, CO US","2010-11",21,17,0,6.09,22.6,33.3,11.9
"USS0007K11S","SCHOFIELD PASS, CO US","2010-12",14,14,0,10.8,23.4,32.1,14.8
"USS0007K11S","SCHOFIELD PASS, CO US","2011-01",13,20,0,2.99,16.1,28.5,3.8
"USS0007K11S","SCHOFIELD PASS, CO US","2011-02",18,19,0,11.1,16.3,28,4.6
"USS0007K11S","SCHOFIELD PASS, CO US","2011-03",20,9,0,6.39,26.3,37,15.7
"USS0007K11S","SCHOFIELD PASS, CO US","2011-04",22,2,0,9.6,29.5,40.9,18.2
"USS0007K11S","SCHOFIELD PASS, CO US","2011-05",14,0,0,3.69,37.8,48.5,27
"USS0007K11S","SCHOFIELD PASS, CO US","2011-06",5,0,0,0.7,47.7,59.7,35.8
"USS0007K11S","SCHOFIELD PASS, CO US","2011-07",13,0,0,3,54.8,66.6,43
"USS0007K11S","SCHOFIELD PASS, CO US","2011-08",4,0,0,0.7,55.2,67.1,43.2
"USS0007K11S","SCHOFIELD PASS, CO US","2011-09",6,0,0,1.6,47.4,58.5,36.3
"USS0007K11S","SCHOFIELD PASS, CO US","2011-10",13,0,0,4.09,36.8,47.9,25.6
"USS0007K11S","SCHOFIELD PASS, CO US","2011-11",18,11,0,4.5,25,35.4,14.6
"USS0007K11S","SCHOFIELD PASS, CO US","2011-12",10,16,0,1.59,19.7,31.2,8.2
"USS0007K11S","SCHOFIELD PASS, CO US","2012-01",17,15,0,5.89,20.5,32.6,8.4
"USS0007K11S","SCHOFIELD PASS, CO US","2012-02",14,20,0,4.19,18.4,29.6,7.1
"USS0007K11S","SCHOFIELD PASS, CO US","2012-03",8,5,0,2.2,30.2,42.7,17.7
"USS0007K11S","SCHOFIELD PASS, CO US","2012-04",10,0,0,2.3,36.9,48.5,25.3
"USS0007K11S","SCHOFIELD PASS, CO US","2012-05",10,0,0,1.09,43.1,55.1,31.1
"USS0007K11S","SCHOFIELD PASS, CO US","2012-06",0,0,0,0,54.3,67.6,40.9
"USS0007K11S","SCHOFIELD PASS, CO US","2012-07",8,0,0,2.1,56.6,68.7,44.4
"USS0007K11S","SCHOFIELD PASS, CO US","2012-08",8,0,0,2.09,54.5,66.5,42.6
"USS0007K11S","SCHOFIELD PASS, CO US","2012-09",8,0,0,2,47.7,59.3,36.1
"USS0007K11S","SCHOFIELD PASS, CO US","2012-10",2,2,0,0.5,37.5,47.7,27.3
"USS0007K11S","SCHOFIELD PASS, CO US","2012-11",8,3,0,2.2,30.5,41.4,19.6
"USS0007K11S","SCHOFIELD PASS, CO US","2012-12",19,21,0,6.39,17.5,27.3,7.7
"USS0007K11S","SCHOFIELD PASS, CO US","2013-01",16,14,0,4.59,17.3,28.8,5.8
"USS0007K11S","SCHOFIELD PASS, CO US","2013-02",18,18,0,2.89,15.8,28.7,2.8
"USS0007K11S","SCHOFIELD PASS, CO US","2013-03",15,10,0,4.99,25.2,37.3,13
"USS0007K11S","SCHOFIELD PASS, CO US","2013-04",23,5,0,6,30.3,41.7,18.9
"USS0007K11S","SCHOFIELD PASS, CO US","2013-05",13,0,0,2.79,40.3,51.7,28.8
"USS0007K11S","SCHOFIELD PASS, CO US","2013-06",7,0,0,0.79,52.2,65.2,39.3
"USS0007K11S","SCHOFIELD PASS, CO US","2013-07",13,0,0,4.6,55.9,67.7,44
"USS0007K11S","SCHOFIELD PASS, CO US","2013-08",13,0,0,3,53.4,64.5,42.3
